dataset,table_name,column_name,data_type,ordinal_position
postgresqldim9000,statistic_citizen,updated_at,TIMESTAMP,8
postgresqldim9000,statistic_citizen,_sdc_received_at,TIMESTAMP,9
postgresqldim9000,statistic_citizen,_sdc_sequence,INT64,10
postgresqldim9000,statistic_citizen,year,INT64,11
postgresqldim9000,statistic_citizen,created_at,TIMESTAMP,12
postgresqldim9000,statistic_citizen,month,INT64,13
postgresqldim9000,statistic_citizen,_sdc_batched_at,TIMESTAMP,14
postgresqldim9000,statistic_citizen,confirmed_user,INT64,15
postgresqldim9000,statistic_citizen,complex_id,STRING,16
postgresqldim9000,statistic_employee,role,STRING,1
postgresqldim9000,statistic_employee,tasks_in_progress,INT64,2
postgresqldim9000,statistic_employee,tasks_done,INT64,3
postgresqldim9000,statistic_employee,tasks_cancel,INT64,4
postgresqldim9000,statistic_employee,id,STRING,5
postgresqldim9000,statistic_employee,tasks_assignee,INT64,6
postgresqldim9000,statistic_employee,average_rating,FLOAT64,7
postgresqldim9000,statistic_employee,_sdc_table_version,INT64,8
postgresqldim9000,statistic_employee,updated_at,TIMESTAMP,9
postgresqldim9000,statistic_employee,employee_id,STRING,10
postgresqldim9000,statistic_employee,tasks_actual_total,INT64,11
postgresqldim9000,statistic_employee,_sdc_received_at,TIMESTAMP,12
postgresqldim9000,statistic_employee,_sdc_sequence,INT64,13
postgresqldim9000,statistic_employee,tasks_responsible,INT64,14
postgresqldim9000,statistic_employee,year,INT64,15
postgresqldim9000,statistic_employee,tasks_author,INT64,16
postgresqldim9000,statistic_employee,created_at,TIMESTAMP,17
postgresqldim9000,statistic_employee,supplier,INT64,18
postgresqldim9000,statistic_employee,month,INT64,19
postgresqldim9000,statistic_employee,_sdc_batched_at,TIMESTAMP,20
postgresqldim9000,statistic_employee,average_validity,FLOAT64,21
postgresqldim9000,statistic_employee,reviews_count,INT64,22
postgresqldim9000,statistic_house,total,INT64,1
postgresqldim9000,statistic_house,ventilation,INT64,2
postgresqldim9000,statistic_house,cleaning,INT64,3
postgresqldim9000,statistic_house,sewerage,INT64,4
postgresqldim9000,statistic_house,water_supply,INT64,5
postgresqldim9000,statistic_house,id,STRING,6
postgresqldim9000,statistic_house,fire_protection_system,INT64,7
postgresqldim9000,statistic_house,_sdc_table_version,INT64,8
postgresqldim9000,statistic_house,updated_at,TIMESTAMP,9
postgresqldim9000,statistic_house,protection,INT64,10
postgresqldim9000,statistic_house,_sdc_received_at,TIMESTAMP,11
postgresqldim9000,statistic_house,_sdc_sequence,INT64,12
postgresqldim9000,statistic_house,electricity,INT64,13
postgresqldim9000,statistic_house,adjacent_territory,INT64,14
postgresqldim9000,statistic_house,year,INT64,15
postgresqldim9000,statistic_house,elevator,INT64,16
postgresqldim9000,statistic_house,intercom_and_video,INT64,17
postgresqldim9000,statistic_house,other,INT64,18
postgresqldim9000,statistic_house,heating,INT64,19
postgresqldim9000,statistic_house,house_id,STRING,20
postgresqldim9000,statistic_house,created_at,TIMESTAMP,21
postgresqldim9000,statistic_house,repairs,INT64,22
postgresqldim9000,statistic_house,month,INT64,23
postgresqldim9000,statistic_house,financial_issues,INT64,24
postgresqldim9000,statistic_house,client_service,INT64,25
postgresqldim9000,statistic_house,_sdc_batched_at,TIMESTAMP,26
postgresqldim9000,statistic_order,review_avg,FLOAT64,1
postgresqldim9000,statistic_order,total_orders,INT64,2
postgresqldim9000,statistic_order,client_offer,INT64,3
postgresqldim9000,statistic_order,client_complaint,INT64,4
postgresqldim9000,statistic_order,tasks_from_staff,INT64,5
postgresqldim9000,statistic_order,staff_task,INT64,6
postgresqldim9000,statistic_order,id,STRING,7
postgresqldim9000,statistic_order,_sdc_table_version,INT64,8
postgresqldim9000,statistic_order,order_percent,FLOAT64,9
postgresqldim9000,statistic_order,mobile_orders,INT64,10
postgresqldim9000,statistic_order,updated_at,TIMESTAMP,11
postgresqldim9000,statistic_order,_sdc_received_at,TIMESTAMP,12
postgresqldim9000,statistic_order,_sdc_sequence,INT64,13
postgresqldim9000,statistic_order,year,INT64,14
postgresqldim9000,statistic_order,created_at,TIMESTAMP,15
postgresqldim9000,statistic_order,total_tasks,INT64,16
postgresqldim9000,statistic_order,client_problem,INT64,17
postgresqldim9000,statistic_order,month,INT64,18
postgresqldim9000,statistic_order,client_service,INT64,19
postgresqldim9000,statistic_order,_sdc_batched_at,TIMESTAMP,20
postgresqldim9000,statistic_order,client_question,INT64,21
postgresqldim9000,statistic_order,complex_id,STRING,22
postgresqldim9000,survey_answers,optionid,INT64,1
postgresqldim9000,survey_answers,grade,INT64,2
postgresqldim9000,survey_answers,id,STRING,3
postgresqldim9000,survey_answers,_sdc_table_version,INT64,4
postgresqldim9000,survey_answers,createdat,TIMESTAMP,5
postgresqldim9000,survey_answers,updatedat,TIMESTAMP,6
postgresqldim9000,survey_answers,_sdc_received_at,TIMESTAMP,7
postgresqldim9000,survey_answers,_sdc_sequence,INT64,8
postgresqldim9000,survey_answers,type,STRING,9
postgresqldim9000,survey_answers,surveyid,INT64,10
postgresqldim9000,survey_answers,userid,STRING,11
postgresqldim9000,survey_answers,_sdc_batched_at,TIMESTAMP,12
postgresqldim9000,survey_answers,comment,STRING,13
postgresqldim9000,survey_areas,floor,INT64,1
postgresqldim9000,survey_areas,locationid,STRING,2
postgresqldim9000,survey_areas,id,INT64,3
postgresqldim9000,survey_areas,complexid,STRING,4
postgresqldim9000,survey_areas,_sdc_table_version,INT64,5
postgresqldim9000,survey_areas,createdat,TIMESTAMP,6
postgresqldim9000,survey_areas,updatedat,TIMESTAMP,7
postgresqldim9000,survey_areas,sectionid,STRING,8
postgresqldim9000,survey_areas,_sdc_received_at,TIMESTAMP,9
postgresqldim9000,survey_areas,_sdc_sequence,INT64,10
postgresqldim9000,survey_areas,type,STRING,11
postgresqldim9000,survey_areas,surveyid,INT64,12
postgresqldim9000,survey_areas,houseid,STRING,13
postgresqldim9000,survey_areas,_sdc_batched_at,TIMESTAMP,14
postgresqldim9000,survey_options,id,INT64,1
postgresqldim9000,survey_options,_sdc_table_version,INT64,2
postgresqldim9000,survey_options,createdat,TIMESTAMP,3
postgresqldim9000,survey_options,updatedat,TIMESTAMP,4
postgresqldim9000,survey_options,_sdc_received_at,TIMESTAMP,5
postgresqldim9000,survey_options,_sdc_sequence,INT64,6
postgresqldim9000,survey_options,surveyid,INT64,7
postgresqldim9000,survey_options,_sdc_batched_at,TIMESTAMP,8
postgresqldim9000,survey_options,description,STRING,9
postgresqldim9000,surveys,startdate,TIMESTAMP,1
postgresqldim9000,surveys,info,STRING,2
postgresqldim9000,surveys,id,INT64,3
postgresqldim9000,surveys,isdiiasign,BOOL,4
postgresqldim9000,surveys,_sdc_table_version,INT64,5
postgresqldim9000,surveys,createdat,TIMESTAMP,6
postgresqldim9000,surveys,updatedat,TIMESTAMP,7
postgresqldim9000,surveys,respondenttype,STRING,8
postgresqldim9000,surveys,status,STRING,9
postgresqldim9000,surveys,_sdc_received_at,TIMESTAMP,10
postgresqldim9000,surveys,_sdc_sequence,INT64,11
postgresqldim9000,surveys,type,STRING,12
postgresqldim9000,surveys,showresults,BOOL,13
postgresqldim9000,surveys,_sdc_batched_at,TIMESTAMP,14
postgresqldim9000,surveys,finishdate,TIMESTAMP,15
postgresqldim9000,surveys,description,STRING,16
postgresqldim9000,tascombank_merchants,id,INT64,1
postgresqldim9000,tascombank_merchants,iban,STRING,2
postgresqldim9000,tascombank_merchants,merchant_id,STRING,3
postgresqldim9000,tascombank_merchants,recipient_name,STRING,4
postgresqldim9000,tascombank_merchants,mfo,INT64,5
postgresqldim9000,tascombank_merchants,private_key,STRING,6
postgresqldim9000,tascombank_merchants,purpose,STRING,7
postgresqldim9000,tascombank_merchants,commission_profile_id,INT64,8
postgresqldim9000,task_comments,task_id,INT64,1
postgresqldim9000,task_comments,author_id,STRING,2
postgresqldim9000,task_comments,id,STRING,3
postgresqldim9000,task_comments,_sdc_table_version,INT64,4
postgresqldim9000,task_comments,updated_at,TIMESTAMP,5
postgresqldim9000,task_comments,_sdc_received_at,TIMESTAMP,6
postgresqldim9000,task_comments,_sdc_sequence,INT64,7
postgresqldim9000,task_comments,created_at,TIMESTAMP,8
postgresqldim9000,task_comments,comment,STRING,9
postgresqldim9000,task_comments,_sdc_batched_at,TIMESTAMP,10
postgresqldim9000,tasks_locations,floor,INT64,1
postgresqldim9000,tasks_locations,section_id,STRING,2
postgresqldim9000,tasks_locations,task_id,INT64,3
postgresqldim9000,tasks_locations,id,STRING,4
postgresqldim9000,tasks_locations,space_id,STRING,5
postgresqldim9000,tasks_locations,_sdc_table_version,INT64,6
postgresqldim9000,tasks_locations,updated_at,TIMESTAMP,7
postgresqldim9000,tasks_locations,_sdc_received_at,TIMESTAMP,8
postgresqldim9000,tasks_locations,_sdc_sequence,INT64,9
postgresqldim9000,tasks_locations,house_id,STRING,10
postgresqldim9000,tasks_locations,created_at,TIMESTAMP,11
postgresqldim9000,tasks_locations,_sdc_batched_at,TIMESTAMP,12
postgresqldim9000,tasks_locations,complex_id,STRING,13
postgresqldim9000,transactions,id,STRING,1
postgresqldim9000,transactions,_sdc_table_version,INT64,2
postgresqldim9000,transactions,updated_at,TIMESTAMP,3
postgresqldim9000,transactions,status,STRING,4
postgresqldim9000,transactions,payment_id,STRING,5
postgresqldim9000,transactions,_sdc_received_at,TIMESTAMP,6
postgresqldim9000,transactions,_sdc_sequence,INT64,7
postgresqldim9000,transactions,payer_id,STRING,8
postgresqldim9000,transactions,type,STRING,9
postgresqldim9000,transactions,amount,INT64,10
postgresqldim9000,transactions,created_at,TIMESTAMP,11
postgresqldim9000,transactions,_sdc_batched_at,TIMESTAMP,12
postgresqldim9000,transactions,checkout,STRING,13
postgresqldim9000,transactions,payment_provider,STRING,14
postgresqldim9000,transactions,provider_session_id,STRING,15
postgresqldim9000,transactions,secondary_provider_session_id,STRING,16
postgresqldim9000,user_employees,user_id,STRING,1
postgresqldim9000,user_employees,id,STRING,2
postgresqldim9000,user_employees,email,STRING,3
postgresqldim9000,user_employees,categories,ARRAY<STRUCT<value STRING>>,4
postgresqldim9000,user_employees,position,STRING,5
postgresqldim9000,user_employees,_sdc_table_version,INT64,6
postgresqldim9000,user_employees,birth_date,TIMESTAMP,7
postgresqldim9000,user_employees,_sdc_received_at,TIMESTAMP,8
postgresqldim9000,user_employees,_sdc_sequence,INT64,9
postgresqldim9000,user_employees,_sdc_batched_at,TIMESTAMP,10
postgresqldim9000,user_employees,avatar_id,STRING,11
postgresqldim9000,users,role,STRING,1
postgresqldim9000,users,onboarding,BOOL,2
postgresqldim9000,users,id,STRING,3
postgresqldim9000,users,_sdc_table_version,INT64,4
postgresqldim9000,users,verified,BOOL,5
postgresqldim9000,users,updated_at,TIMESTAMP,6
postgresqldim9000,users,patronymic,STRING,7
postgresqldim9000,users,last_name,STRING,8
postgresqldim9000,users,_sdc_received_at,TIMESTAMP,9
postgresqldim9000,users,_sdc_sequence,INT64,10
postgresqldim9000,users,first_name,STRING,11
postgresqldim9000,users,phone,STRING,12
postgresqldim9000,users,password,STRING,13
postgresqldim9000,users,created_at,TIMESTAMP,14
postgresqldim9000,users,slack_id,STRING,15
postgresqldim9000,users,_sdc_batched_at,TIMESTAMP,16
postgresqldim9000,users,roles,ARRAY<STRUCT<value STRING>>,17
postgresqldim9000,users,roles__re,"STRUCT<_2 STRING, _3 STRING>",18
postgresqldim9000,view_monthly_active_residents,report_month,DATE,1
postgresqldim9000,view_monthly_active_residents,complex_name,STRING,2
postgresqldim9000,view_monthly_active_residents,complex_id,STRING,3
postgresqldim9000,view_monthly_active_residents,total_users,INT64,4
postgresqldim9000,view_monthly_active_residents,confirmed_users,INT64,5
postgresqldim9000,view_monthly_active_residents,non_owners,INT64,6
postgresqldim9000,view_monthly_active_residents,visitors_mau,INT64,7
postgresqldim9000,view_monthly_active_residents,active_monthly,INT64,8
postgresqldim9000,view_monthly_active_residents,active_daily,INT64,9
postgresqldim9000,vw_dm_apartment_occupancy_monthly,report_month,DATE,1
postgresqldim9000,vw_dm_apartment_occupancy_monthly,complex_name,STRING,2
postgresqldim9000,vw_dm_apartment_occupancy_monthly,house_id,STRING,3
postgresqldim9000,vw_dm_apartment_occupancy_monthly,house_address,STRING,4
postgresqldim9000,vw_dm_apartment_occupancy_monthly,total_apartments,INT64,5
postgresqldim9000,vw_dm_apartment_occupancy_monthly,occupied_apartments,INT64,6
postgresqldim9000,vw_dm_apartment_occupancy_monthly,occupied_by_confirmed_apartments,INT64,7
postgresqldim9000,vw_dm_complex_user_segments_monthly,report_month,DATE,1
postgresqldim9000,vw_dm_complex_user_segments_monthly,complex_name,STRING,2
postgresqldim9000,vw_dm_complex_user_segments_monthly,complex_id,STRING,3
postgresqldim9000,vw_dm_complex_user_segments_monthly,total_users,INT64,4
postgresqldim9000,vw_dm_complex_user_segments_monthly,deactivated_users,INT64,5
postgresqldim9000,vw_dm_complex_user_segments_monthly,confirmed_users,INT64,6
postgresqldim9000,vw_dm_complex_user_segments_monthly,segment_active,INT64,7
postgresqldim9000,vw_dm_complex_user_segments_monthly,segment_sleeping,INT64,8
postgresqldim9000,vw_dm_complex_user_segments_monthly,segment_simply_inactive,INT64,9
postgresqldim9000,vw_dm_nsm_categories_monthly,report_month,DATE,1
postgresqldim9000,vw_dm_nsm_categories_monthly,complex_name,STRING,2
postgresqldim9000,vw_dm_nsm_categories_monthly,action_category,STRING,3
postgresqldim9000,vw_dm_nsm_categories_monthly,unique_users,INT64,4
postgresqldim9000,vw_dm_nsm_categories_monthly,count_potential_users,INT64,5
postgresqldim9000,vw_dm_nsm_categories_monthly,penetration_rate,FLOAT64,6
postgresqldim9000,vw_dm_objects_filter,report_month,DATE,1
postgresqldim9000,vw_dm_objects_filter,complex_name,STRING,2
postgresqldim9000,vw_dm_objects_filter,object_type,STRING,3
postgresqldim9000,vw_dm_objects_filter,count_houses,INT64,4
postgresqldim9000,vw_dm_objects_filter,active_accounts,INT64,5
postgresqldim9000,vw_dm_objects_filter,confirmed_users,INT64,6
postgresqldim9000,vw_dm_operations_monthly,report_month,DATE,1
postgresqldim9000,vw_dm_operations_monthly,complex_name,STRING,2
postgresqldim9000,vw_dm_operations_monthly,count_houses,INT64,3
postgresqldim9000,vw_dm_operations_monthly,count_apartments,INT64,4
postgresqldim9000,vw_dm_operations_monthly,count_commercials,INT64,5
postgresqldim9000,vw_dm_operations_monthly,count_parkings,INT64,6
postgresqldim9000,vw_dm_operations_monthly,total_users,INT64,7
postgresqldim9000,vw_dm_operations_monthly,confirmed_users,INT64,8
postgresqldim9000,vw_dm_operations_monthly,alive_users,INT64,9
postgresqldim9000,vw_dm_operations_monthly,sleeping_users,INT64,10
postgresqldim9000,vw_dm_operations_monthly,dead_users,INT64,11
postgresqldim9000,vw_dm_operations_monthly,mau_visitors,INT64,12
postgresqldim9000,vw_dm_operations_monthly,mau_target_active,INT64,13
